Account,InsatnceId,InsatnceName,Tags,SecurityGroup,FromPort,IpRanges
303747409146,i-02653cfd02ccf68f2,apigee-jump-host-srv,"[{u'Value': 'AZD.IT-BVG1.O2-SOFTWARE', u'Key': 'ManagedBy'}, {u'Value': 'JumpSrv', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'jjvx6gm', u'Key': 'CreatedBy'}, {u'Value': 'apigee-jump-host', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'Apigee', u'Key': 'Application'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'apigee-jump-host-srv', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/apigee-jump-host/cb0dd5c0-560b-11e7-be8f-500c44f6229a', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'JumpHost', u'Key': 'Function'}]",apigee-jump-host-JumpSrvPortsSecGrp-2OUMXD9OU7X5,22,"['194.127.0.0/20', '10.0.0.0/8']"
303747409146,i-02839783cc628056e,psec-oauth-dev-asg,"[{u'Value': 'OAuth-Provider', u'Key': 'Application'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': '2018.03-9', u'Key': 'ApplicationVersion'}, {u'Value': 'OAuth-Provider', u'Key': 'Function'}, {u'Value': 'dev', u'Key': 'Stage'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'Dev', u'Key': 'Environment'}, {u'Value': 'psec-oauth-dev-asg', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-oauth-dev-asg-2018-03-19--15-29-51/5e09ec70-2b8a-11e8-90d6-50a68ad4f2c6', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'psec-oauth-dev-asg-2018-03-19-15-29-51-AutoScalingGroup-1IDU6UAWLTBKF', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'psec-oauth-dev-asg-2018-03-19--15-29-51', u'Key': 'aws:cloudformation:stack-name'}]",psec-oauth-dev-asg-2018-03-19-15-29-51-SecurityGroup-1WOFU7WDJXUXF,22,['0.0.0.0/0']
303747409146,i-0d9e6d758029da13c,psec-certlookup-test-asg,"[{u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-test-asg-2018-01-02--13-41-20/9daacd80-efc2-11e7-9f7d-50a68ad4f262', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02--13-41-20', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'psec-certlookup-test-asg', u'Key': 'Name'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'test', u'Key': 'Environment'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02-13-41-20-AutoScalingGroup-TZ4WIYYBSOF8', u'Key': 'aws:autoscaling:groupName'}]",psec-certlookup-test-asg-2018-01-02-13-41-20-SecurityGroup-4MQ88UZ66RIS,22,['0.0.0.0/0']
303747409146,i-0ec0914d78b18d308,psec-certlookup-test-asg,"[{u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'psec-certlookup-test-asg', u'Key': 'Name'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'test', u'Key': 'Environment'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02-13-41-20-AutoScalingGroup-TZ4WIYYBSOF8', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-test-asg-2018-01-02--13-41-20/9daacd80-efc2-11e7-9f7d-50a68ad4f262', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02--13-41-20', u'Key': 'aws:cloudformation:stack-name'}]",psec-certlookup-test-asg-2018-01-02-13-41-20-SecurityGroup-4MQ88UZ66RIS,22,['0.0.0.0/0']
303747409146,i-02ec7c6bae82c9567,crpcc-bastion.cc.azd.cloud.allianz,"[{u'Value': 'crpcc-bastion.cc.azd.cloud.allianz', u'Key': 'Name'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-CRP', u'Key': 'ManagedBy'}, {u'Value': 'cc-bastion-host', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'crpcc', u'Key': 'Application'}, {u'Value': 'Management; Deployment', u'Key': 'Function'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-CRP', u'Key': 'Owner'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/cc-bastion-host/1d35bb60-5017-11e7-8f64-503f308adbae', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'BastionHostInstance', u'Key': 'aws:cloudformation:logical-id'}]",cc-bastion-host-BastionInstanceSecurityGroup-XHXLT2OXDD7Z,22,['10.0.0.0/8']
303747409146,i-09005116cb2b63bcd,proxy/823d63b7-a5c5-4896-a577-089060cec4f9,"[{u'Value': '2018-02-14T11:34:55Z', u'Key': 'created_at'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': 'credstore-db', u'Key': 'deployment'}, {u'Value': '823d63b7-a5c5-4896-a577-089060cec4f9', u'Key': 'id'}, {u'Value': 'proxy', u'Key': 'job'}, {u'Value': 'proxy', u'Key': 'instance_group'}, {u'Value': 'proxy/823d63b7-a5c5-4896-a577-089060cec4f9', u'Key': 'Name'}, {u'Value': '0', u'Key': 'index'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-0f6e5d57dc1a5bfb7,DT SG AMI 2.6,"[{u'Value': 'DT SG AMI 2.6', u'Key': 'Name'}]",launch-wizard-47,22,['0.0.0.0/0']
303747409146,i-05b7ae8d185c0e8d8,mysql/abbc7c29-197d-48fd-b4bd-68962138398f,"[{u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': 'credstore-db', u'Key': 'deployment'}, {u'Value': 'mysql/abbc7c29-197d-48fd-b4bd-68962138398f', u'Key': 'Name'}, {u'Value': '2018-02-14T11:34:33Z', u'Key': 'created_at'}, {u'Value': '1', u'Key': 'index'}, {u'Value': 'mysql', u'Key': 'job'}, {u'Value': 'abbc7c29-197d-48fd-b4bd-68962138398f', u'Key': 'id'}, {u'Value': 'mysql', u'Key': 'instance_group'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-0544a807877998efa,IAMRolloutBastion,"[{u'Value': 'IAMRolloutBastion', u'Key': 'Name'}, {u'Value': 'y79xpxd', u'Key': 'ManagedBy'}]",aws-Bastion-Sg,22,['10.0.0.0/8']
303747409146,i-0fff03945ca2ace26,,"[{u'Value': 'ELK', u'Key': 'Function'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ovq849t Blaz Mramor', u'Key': 'CreatedBy'}, {u'Value': 'TEST BLAZ', u'Key': 'Stage'}, {u'Value': 'ovq849t Blaz Mramor', u'Key': 'ManagedBy'}, {u'Value': 'ELK', u'Key': 'Application'}]",ELK-Blaz,22,['0.0.0.0/0']
303747409146,i-083b7112a14db89ee,dtsrv-003,"[{u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'Dynatrace', u'Key': 'Application'}, {u'Value': 'g9263', u'Key': 'CreatedBy'}, {u'Value': '', u'Key': 'ManagedBy'}, {u'Value': 'Dynatrace Server', u'Key': 'Function'}, {u'Value': 'dtsrv-003', u'Key': 'Name'}]",Dynatrace-server-secgroup,22,['0.0.0.0/0']
303747409146,i-08bcdd3f0e85ae14d,keycloak@cim,"[{u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'keycloak@cim', u'Key': 'Name'}, {u'Value': 'CIM', u'Key': 'Application'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'keycloak', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'POC', u'Key': 'Function'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/CIM-POC/583023b0-af6f-11e7-b942-50a68a770c82', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'CIM-POC', u'Key': 'aws:cloudformation:stack-name'}]",CIM-POC-CimSg-1R8SKX9EJJ2JQ,22,['10.0.0.0/8']
303747409146,i-0ac5a8e2b40af2f2a,jumpbox/ff76abd6-59a5-43b5-b00d-dc3fa465c3b4,"[{u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'ManagedBy'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'Owner'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': '0', u'Key': 'index'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'ff76abd6-59a5-43b5-b00d-dc3fa465c3b4', u'Key': 'id'}, {u'Value': 'jumpbox', u'Key': 'instance_group'}, {u'Value': 'adp-jumpbox', u'Key': 'Function'}, {u'Value': '2018-04-04T12:48:21Z', u'Key': 'created_at'}, {u'Value': 'ccbosh', u'Key': 'Application'}, {u'Value': 'jumpbox', u'Key': 'deployment'}, {u'Value': 'jumpbox', u'Key': 'job'}, {u'Value': 'jumpbox/ff76abd6-59a5-43b5-b00d-dc3fa465c3b4', u'Key': 'Name'}]",ssh,22,['10.0.0.0/8']
303747409146,i-0701d0c6916888868,SatelliteBastion,"[{u'Value': 'SatelliteBastion', u'Key': 'Name'}]",aws-Bastion-Sg,22,['10.0.0.0/8']
303747409146,i-09a182f306b9d11c2,web/c58e3ffb-c028-480e-80d1-937df46d0fd9,"[{u'Value': 'c58e3ffb-c028-480e-80d1-937df46d0fd9', u'Key': 'id'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': '0', u'Key': 'index'}, {u'Value': 'web', u'Key': 'job'}, {u'Value': 'web/c58e3ffb-c028-480e-80d1-937df46d0fd9', u'Key': 'Name'}, {u'Value': 'web', u'Key': 'instance_group'}, {u'Value': '2018-03-12T15:54:30Z', u'Key': 'created_at'}, {u'Value': 'concourse', u'Key': 'deployment'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-0a132c53d7752d27a,worker/f0711f4e-6bfe-4f22-b83c-3fb048fe1eba,"[{u'Value': 'worker', u'Key': 'instance_group'}, {u'Value': '2018-03-12T15:58:18Z', u'Key': 'created_at'}, {u'Value': 'worker', u'Key': 'job'}, {u'Value': 'worker/f0711f4e-6bfe-4f22-b83c-3fb048fe1eba', u'Key': 'Name'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': 'concourse', u'Key': 'deployment'}, {u'Value': '2', u'Key': 'index'}, {u'Value': 'f0711f4e-6bfe-4f22-b83c-3fb048fe1eba', u'Key': 'id'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-056f303df696482aa,Prom-Squid-PROD-1,"[{u'Value': 'SQUID', u'Key': 'Function'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': '1069910304', u'Key': 'CostCenter'}, {u'Value': 'Prom-Squid-PROD-1', u'Key': 'Name'}, {u'Value': 'Prometheus', u'Key': 'Application'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'AMOS.PMS.A5-ABSRM', u'Key': 'ManagedBy'}, {u'Value': 'PROD', u'Key': 'Stage'}]",PROM-Squid,22,['0.0.0.0/0']
303747409146,i-000af6ca756720346,PromAdmin,"[{u'Value': 'PromAdmin', u'Key': 'Function'}, {u'Value': 'G021666 Christian Koehler', u'Key': 'CreatedBy'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'PromAdmin', u'Key': 'Name'}, {u'Value': '1069910304', u'Key': 'CostCenter'}, {u'Value': 'DEV', u'Key': 'Stage'}, {u'Value': 'Prometheus', u'Key': 'Application'}, {u'Value': 'AMOS.PMS.A5-ABSRM', u'Key': 'ManagedBy'}]",Prometheus-Prod-A4,22,['0.0.0.0/0']
303747409146,i-0bef42855cd459004,Ops Jump Host,"[{u'Value': 'Ops Jump Host', u'Key': 'Name'}]",Ops-Jump-Host-SG,22,"['194.127.0.0/20', '10.250.72.0/24', '93.94.135.4/31', '93.94.135.6/32', '87.190.26.178/32']"
303747409146,i-0a4fcc4fd2d82a9cc,psec-certlookup-prod-asg,"[{u'Value': '3.1.2', u'Key': 'ApplicationVersion'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-prod-asg-2017-10-16--13-01-57/3136cba0-b272-11e7-8bbf-503f308adbae', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'psec-certlookup-prod-asg-2017-10-16--13-01-57', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'psec-certlookup-prod-asg-2017-10-16-13-01-57-AutoScalingGroup-12LQ9MBIDPJ8Y', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'prod', u'Key': 'Environment'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'psec-certlookup-prod-asg', u'Key': 'Name'}]",psec-certlookup-prod-asg-2017-10-16-13-01-57-SecurityGroup-MY5ZWXZFQH76,22,['0.0.0.0/0']
303747409146,i-05bcedfd99b98dc20,ELK-AWS_2_E1-DEV_2_1,"[{u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'ELK-AWS_2_E1-DEV_2_1', u'Key': 'Name'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'DEV', u'Key': 'Stage'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}]",ELK-AWS_2_E1,22,['0.0.0.0/0']
303747409146,i-08db50482493abb5c,jumpbox-bosh/19e9c558-c47d-4563-bc9c-0136dc7c6dda,"[{u'Value': '0', u'Key': 'index'}, {u'Value': 'adp-jumpbox', u'Key': 'Function'}, {u'Value': '19e9c558-c47d-4563-bc9c-0136dc7c6dda', u'Key': 'id'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'Owner'}, {u'Value': 'jumpbox-bosh/19e9c558-c47d-4563-bc9c-0136dc7c6dda', u'Key': 'Name'}, {u'Value': 'jumpbox-bosh', u'Key': 'instance_group'}, {u'Value': 'jumpbox-bosh-addon', u'Key': 'deployment'}, {u'Value': '2018-01-14T17:08:49Z', u'Key': 'created_at'}, {u'Value': 'ccbosh', u'Key': 'Application'}, {u'Value': 'jumpbox-bosh', u'Key': 'job'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'ManagedBy'}, {u'Value': 'cc-bosh', u'Key': 'director'}]",ssh,22,['10.0.0.0/8']
303747409146,i-05285b1452d72a2de,psec-cim-am-dev-asg,"[{u'Value': 'Dev', u'Key': 'Environment'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'dev', u'Key': 'Stage'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'psec-cim-am-dev-asg', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-cim-am-dev-asg/744160e0-22ca-11e8-84ad-503f2ad2e59a', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': '0.0.0', u'Key': 'ApplicationVersion'}, {u'Value': 'CIM-Access-Manager', u'Key': 'Function'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'psec-cim-am-dev-asg-AutoScalingGroup-CN3R1HHOX0OU', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'psec-cim-am-dev-asg', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'CIM-Access-Manager', u'Key': 'Application'}]",psec-cim-am-dev-asg-SecurityGroup-1AG516KZXJM2W,22,['0.0.0.0/0']
303747409146,i-06b2b086d970400d1,rabbitmq-perspektive-jump-host-srv,"[{u'Value': 'JumpHost', u'Key': 'Function'}, {u'Value': 'JumpSrv', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'CloudOps@allianz.de', u'Key': 'ManagedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/rabbitmq-perspektive-jump-host/3d14ed40-f9e8-11e7-bca3-500c52a6ce62', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'rabbitmq-perspektive-jump-host-srv', u'Key': 'Name'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'rabbitmq-perspektive-jump-host', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'Apigee', u'Key': 'Application'}]",rabbitmq-perspektive-jump-host-JumpSrvPortsSecGrp-1H8YZE5O02IBI,22,"['10.0.0.0/8', '194.127.0.0/20']"
303747409146,i-0c7b8304c39ad8886,bosh-init,"[{u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'adp-bosh-inception', u'Key': 'Function'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'ManagedBy'}, {u'Value': 'ccbosh', u'Key': 'Application'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'Owner'}, {u'Value': 'bosh-init', u'Key': 'Name'}]",bosh-init,22,['10.0.0.0/8']
303747409146,i-0658ca80d25ff2440,ELK-AWS_2_E1-DEV_1_2,"[{u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'DEV', u'Key': 'Stage'}, {u'Value': 'ELK-AWS_2_E1-DEV_1_2', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Function'}]",ELK-AWS_2_E1,22,['0.0.0.0/0']
303747409146,i-0e23b8712813b34ab,forgerock2@cim,"[{u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'CIM', u'Key': 'Application'}, {u'Value': 'forgerock2', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'POC', u'Key': 'Function'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/CIM-POC/583023b0-af6f-11e7-b942-50a68a770c82', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'forgerock2@cim', u'Key': 'Name'}, {u'Value': 'CIM-POC', u'Key': 'aws:cloudformation:stack-name'}]",CIM-POC-CimSg-1R8SKX9EJJ2JQ,22,['10.0.0.0/8']
303747409146,i-01b29059c95456ac0,PingMachine,"[{u'Value': 'PingMachine', u'Key': 'Name'}]",SonarSG-Ec2SonarQubeDefaultSG-1M6Q6VP4C8BZV,22,['0.0.0.0/0']
303747409146,i-02da06e7c7072451b,SAMLBastionHost2,"[{u'Value': 'SAMLBastionHost2', u'Key': 'Name'}]",launch-wizard-36,22,['0.0.0.0/0']
303747409146,i-0f423a038215d7a82,jenkins-playground,"[{u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'jenkins-playground', u'Key': 'Name'}, {u'Value': 'kc64b75', u'Key': 'CreatedBy'}, {u'Value': 'Jenkins', u'Key': 'Application'}, {u'Value': 'Jenkins Konfiguration z.B. Proxy testen', u'Key': 'Function'}]",jenkins-native,22,['10.0.0.0/8']
303747409146,i-0669d1ec8f5e6745c,credhub/92a117f1-855d-4390-968b-85f198ac62fa,"[{u'Value': '2018-02-15T19:32:24Z', u'Key': 'created_at'}, {u'Value': 'credstore', u'Key': 'deployment'}, {u'Value': 'credhub', u'Key': 'job'}, {u'Value': '92a117f1-855d-4390-968b-85f198ac62fa', u'Key': 'id'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': 'credhub', u'Key': 'instance_group'}, {u'Value': 'credhub/92a117f1-855d-4390-968b-85f198ac62fa', u'Key': 'Name'}, {u'Value': '1', u'Key': 'index'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-0606b2a3052b8b712,ergon1@cim,"[{u'Value': 'CIM', u'Key': 'Application'}, {u'Value': 'CIM-POC', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'ergon1', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'POC', u'Key': 'Function'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/CIM-POC/583023b0-af6f-11e7-b942-50a68a770c82', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'ergon1@cim', u'Key': 'Name'}, {u'Value': 'CC', u'Key': 'Environment'}]",CIM-POC-CimSg-1R8SKX9EJJ2JQ,22,['10.0.0.0/8']
303747409146,i-0b59032153102b022,web-radarlive,"[{u'Value': 'Weblayer-public', u'Key': 'Function'}, {u'Value': 'web-radarlive-AutoScalingGroup-16KBC6LBY5FF', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'web-radarlive', u'Key': 'Application'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'web-radarlive', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/web-radarlive/0c4480c0-10d3-11e8-b501-500c52a6ce62', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'web-radarlive', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}]",web-radarlive-WebserverSg-4UW2EI1EMMGI,22,['10.250.72.128/32']
303747409146,i-0085a1cef164e28ff,netmint-logger-poc,"[{u'Value': 'xs47as', u'Key': 'CreatedBy'}, {u'Value': 'netmint-logger-poc', u'Key': 'Name'}]",NetmindSg,22,['10.0.0.0/8']
303747409146,i-00cb350fb9bd56019,psec-jump-host,"[{u'Value': 'psec-jump-host', u'Key': 'Name'}]",launch-wizard-42,22,['0.0.0.0/0']
303747409146,i-05fde3acd73a386df,ELK-TEST-ONLY_4,"[{u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK-TEST-ONLY_4', u'Key': 'Name'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'g6817 Bernd Tischler', u'Key': 'CreatedBy'}, {u'Value': 'TEST ONLY', u'Key': 'Stage'}]",ELK-TEST-ONLY,22,['0.0.0.0/0']
303747409146,i-05ec371d10f41b1f4,psec-certlookup-dev-asg,"[{u'Value': 'dev', u'Key': 'Environment'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'psec-certlookup-dev-asg', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-dev-asg-2018-01-02--13-21-09/cbfa73f0-efbf-11e7-ab05-500c52a6ce9a', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'psec-certlookup-dev-asg-2018-01-02--13-21-09', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'psec-certlookup-dev-asg-2018-01-02-13-21-09-AutoScalingGroup-12DFEOSP88QJQ', u'Key': 'aws:autoscaling:groupName'}]",psec-certlookup-dev-asg-2018-01-02-13-21-09-SecurityGroup-KUYSTVLIZ0UF,22,['0.0.0.0/0']
303747409146,i-0325fcb7193f80718,psec-certlookup-dev-asg,"[{u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'psec-certlookup-dev-asg-2018-01-02-13-21-09-AutoScalingGroup-12DFEOSP88QJQ', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'psec-certlookup-dev-asg', u'Key': 'Name'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-dev-asg-2018-01-02--13-21-09/cbfa73f0-efbf-11e7-ab05-500c52a6ce9a', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': 'dev', u'Key': 'Environment'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'psec-certlookup-dev-asg-2018-01-02--13-21-09', u'Key': 'aws:cloudformation:stack-name'}]",psec-certlookup-dev-asg-2018-01-02-13-21-09-SecurityGroup-KUYSTVLIZ0UF,22,['0.0.0.0/0']
303747409146,i-0b5f0c55180d3f526,dns-002,"[{u'Value': 'dns-002', u'Key': 'Name'}, {u'Value': 'Server002', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'CC-Services', u'Key': 'Application'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'tbd', u'Key': 'Costcenter'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'DNS and NTP', u'Key': 'Function'}, {u'Value': 'dns-server', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/dns-server/cdf28db0-0ca2-11e7-ad1f-50a68ad4f2fe', u'Key': 'aws:cloudformation:stack-id'}]",dns-server-DnsServerSg-LQFEZ41EDJ5Q,22,['10.0.0.0/8']
